26.162,3016.6,12.312,617.44
26.231,3015.7,12.762,617.51
26.302,3014.8,13.203,617.58
26.376,3013.7,13.689,617.66
26.451,3012.7,14.133,617.74
26.529,3011.5,14.62,617.83
26.61,3010.3,15.1,617.93
26.695,3008.9,15.601,618.03
26.783,3007.5,16.116,618.14
26.876,3005.9,16.607,618.26
26.973,3004.2,17.083,618.39
27.076,3002.4,17.584,618.53
27.186,3000.4,18.069,618.68
27.303,2998.2,18.571,618.84
27.429,2995.8,19.074,619.03
27.565,2993.1,19.568,619.23
27.714,2990,20.073,619.45
27.88,2986.6,20.569,619.7
28.065,2982.6,21.102,619.98
28.277,2978,21.586,620.31
28.528,2972.4,22.054,620.69
28.834,2965.4,22.554,621.15
29.228,2956.3,23.059,621.73
29.728,2944.4,23.553,622.48
30.228,2932.3,23.99,623.46
30.728,2920.1,24.252,624.46
31.228,2907.9,24.412,625.46
31.728,2895.7,24.501,626.47
32.228,2883.4,24.545,627.48
32.728,2871.1,24.573,628.49
33.228,2858.8,24.575,629.51
33.728,2846.5,24.575,630.52
34.228,2834.2,24.583,631.53
34.728,2822,24.553,632.55
35.228,2809.7,24.544,633.56
35.728,2797.4,24.533,634.57
36.228,2785.2,24.527,635.58
36.728,2773,24.506,636.59
37.228,2760.7,24.496,637.6
37.728,2748.5,24.465,638.61
38.228,2736.3,24.465,639.62
38.728,2724.1,24.43,640.63
39.228,2711.9,24.417,641.64
39.728,2699.7,24.407,642.64
40.228,2687.5,24.388,643.65
40.728,2675.3,24.388,644.65
41.228,2663.1,24.36,645.66
41.728,2650.9,24.341,646.66
42.228,2638.8,24.429,647.67
42.728,2626.7,24.309,648.67
43.228,2614.5,24.298,649.67
43.728,2602.4,24.27,650.67
44.228,2590.3,24.265,651.67
44.728,2578.1,24.261,652.67
45.228,2566,24.231,653.67
45.728,2553.9,24.226,654.67
46.228,2541.8,24.208,655.67
46.728,2529.7,24.19,656.67
47.228,2517.6,24.177,657.66
47.728,2505.6,24.17,658.71
48.228,2493.5,24.155,659.76
48.728,2481.4,24.131,660.81
49.228,2469.4,24.121,661.86
49.728,2457.3,24.101,662.91
50.228,2445.3,24.102,663.95
50.728,2433.3,24.07,665
51.228,2421.2,24.067,666.05
51.728,2409.2,24.038,667.09
52.228,2397.2,24.021,668.13
52.728,2385.2,24.018,669.18
53.228,2373.2,23.991,670.22
53.728,2361.2,23.98,671.26
54.228,2349.3,23.971,672.3
54.728,2337.3,23.946,673.34
55.228,2325.3,23.932,674.38
55.728,2313.4,23.919,675.42
56.228,2301.4,23.928,676.46
56.728,2289.5,23.886,677.5
57.228,2277.6,23.874,678.54
57.728,2265.6,23.865,679.57
58.228,2253.7,23.864,680.61
58.728,2241.8,23.823,681.65
59.228,2229.9,23.823,682.68
59.728,2218,23.8,683.71
60.228,2206.1,23.796,684.75
60.728,2194.3,23.766,685.78
61.228,2182.4,23.754,686.81
61.728,2170.5,23.741,687.84
62.228,2158.7,23.727,688.88
62.728,2146.8,23.73,689.91
63.228,2135,23.718,690.94
63.728,2123.1,23.679,691.97
64.228,2111.3,23.675,692.99
64.728,2099.5,23.66,694.02
65.228,2087.7,23.639,695.05
65.728,2075.8,23.629,696.08
66.228,2064,23.612,697.1
66.728,2052.2,23.614,698.13
67.228,2040.5,23.598,699.15
67.728,2028.7,23.567,700.18
68.228,2016.9,23.607,701.21
68.728,2005.1,23.532,702.28
69.228,1993.4,23.523,703.36
69.728,1981.6,23.52,704.43
70.228,1969.9,23.498,705.51
70.728,1958.2,23.487,706.58
71.228,1946.4,23.471,707.66
71.728,1934.7,23.487,708.73
72.228,1923,23.436,709.8
72.728,1911.3,23.425,710.88
73.228,1899.6,23.438,711.95
73.728,1887.9,23.397,713.02
74.228,1876.2,23.381,714.09
74.728,1864.5,23.371,715.16
75.228,1852.8,23.361,716.22
75.728,1841.2,23.346,717.29
76.228,1829.5,23.353,718.36
76.728,1817.9,23.317,719.43
77.228,1806.2,23.324,720.49
77.728,1794.6,23.292,721.56
78.228,1783,23.282,722.62
78.728,1771.3,23.258,723.69
79.228,1759.7,23.245,724.75
79.728,1748.1,23.251,725.81
80.228,1736.5,23.211,726.87
80.728,1724.9,23.201,727.93
81.228,1713.3,23.22,729
81.728,1701.7,23.184,730.06
82.228,1690.2,23.168,731.11
82.728,1678.6,23.159,732.17
83.228,1667,23.128,733.23
83.728,1655.5,23.117,734.29
84.228,1643.9,23.107,735.35
84.728,1632.4,23.102,736.4
85.228,1620.9,23.079,737.46
85.728,1609.3,23.09,738.51
86.228,1597.8,23.051,739.57
86.728,1586.3,23.04,740.62
87.228,1574.8,23.026,741.68
87.728,1563.3,23.015,742.73
88.228,1551.8,23.003,743.78
88.728,1540.3,22.994,744.83
89.228,1528.8,22.975,745.88
89.728,1517.3,22.973,746.94
90.228,1505.9,22.968,748.05
90.728,1494.4,22.936,749.15
91.228,1482.9,22.918,750.25
91.728,1471.5,22.952,751.36
92.228,1460,22.938,752.46
92.728,1448.6,22.872,753.56
93.228,1437.2,22.867,754.66
93.728,1425.8,22.849,755.76
94.228,1414.4,22.836,756.86
94.728,1402.9,22.825,757.96
95.228,1391.5,22.817,759.05
95.728,1380.1,22.814,760.15
96.228,1368.8,22.784,761.25
96.728,1357.4,22.78,762.35
97.228,1346,22.758,763.44
97.728,1334.6,22.748,764.54
98.228,1323.3,22.776,765.63
98.728,1311.9,22.746,766.72
99.228,1300.6,22.695,767.82
99.728,1289.2,22.691,768.91
100.23,1277.9,22.686,770
100.73,1266.6,22.677,771.09
101.23,1255.2,22.65,772.18
101.73,1243.9,22.68,773.27
102.23,1232.6,22.622,774.36
102.73,1221.3,22.611,775.45
103.23,1210,22.603,776.54
103.73,1198.7,22.599,777.62
104.23,1187.4,22.58,778.71
104.73,1176.2,22.563,779.8
105.23,1164.9,22.554,780.88
105.73,1153.6,22.549,781.97
106.23,1142.4,22.525,783.05
106.73,1131.1,22.533,784.14
107.23,1119.9,22.498,785.22
107.73,1108.6,22.495,786.3
108.23,1097.4,22.476,787.38
108.73,1086.2,22.464,788.46
109.23,1074.9,22.452,789.55
109.73,1063.7,22.443,790.63
